file_size,page_count,metadata_field_count,suspicious_keyword_total,is_encrypted,javascript_count,has_javascript,js_count,has_js,openaction_count,has_openaction,aa_count,has_aa,launch_count,has_launch,uri_count,has_uri,embeddedfile_count,has_embeddedfile,encrypt_count,has_encrypt,objstm_count,has_objstm,richmedia_count,has_richmedia,acroform_count,has_acroform,action_keyword_total,embedded_or_script_total,stream_like_keyword_total,high_risk_keyword_total,keyword_density_per_page,label
284478,14,6,10,False,0,False,0,False,0,False,0,False,0,False,10,True,0,False,0,False,0,False,0,False,0,False,10,0,0,0,0.7142857142857143,benign
326401,11,6,11,False,0,False,0,False,0,False,0,False,0,False,11,True,0,False,0,False,0,False,0,False,0,False,11,0,0,0,1.0,benign
256517,11,6,11,False,0,False,0,False,0,False,0,False,0,False,11,True,0,False,0,False,0,False,0,False,0,False,11,0,0,0,1.0,benign
321035,13,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.15384615384615385,benign
282037,14,6,5,False,0,False,0,False,0,False,0,False,0,False,5,True,0,False,0,False,0,False,0,False,0,False,5,0,0,0,0.35714285714285715,benign
234060,10,6,5,False,0,False,0,False,0,False,0,False,0,False,5,True,0,False,0,False,0,False,0,False,0,False,5,0,0,0,0.5,benign
255434,18,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
297619,14,6,64,False,0,False,0,False,0,False,0,False,0,False,64,True,0,False,0,False,0,False,0,False,0,False,64,0,0,0,4.571428571428571,benign
229581,14,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.07142857142857142,benign
166721,2,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
182519,4,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
206894,5,6,4,False,0,False,0,False,0,False,0,False,0,False,4,True,0,False,0,False,0,False,0,False,0,False,4,0,0,0,0.8,benign
331565,14,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
209479,12,6,6,False,0,False,0,False,0,False,0,False,0,False,6,True,0,False,0,False,0,False,0,False,0,False,6,0,0,0,0.5,benign
182875,8,6,5,False,0,False,0,False,0,False,0,False,0,False,5,True,0,False,0,False,0,False,0,False,0,False,5,0,0,0,0.625,benign
213534,8,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.125,benign
185391,8,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.125,benign
113091,2,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.5,benign
164630,5,6,12,False,0,False,0,False,0,False,0,False,0,False,12,True,0,False,0,False,0,False,0,False,0,False,12,0,0,0,2.4,benign
263056,19,6,9,False,0,False,0,False,0,False,0,False,0,False,9,True,0,False,0,False,0,False,0,False,0,False,9,0,0,0,0.47368421052631576,benign
259941,19,6,12,False,0,False,0,False,0,False,0,False,0,False,12,True,0,False,0,False,0,False,0,False,0,False,12,0,0,0,0.631578947368421,benign
209142,10,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.2,benign
211145,12,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.08333333333333333,benign
124172,1,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,1.0,benign
151253,4,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.5,benign
243258,15,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,0.2,benign
250304,19,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.05263157894736842,benign
159520,5,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.2,benign
180946,8,6,9,False,0,False,0,False,0,False,0,False,0,False,9,True,0,False,0,False,0,False,0,False,0,False,9,0,0,0,1.125,benign
128469,2,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,1.0,benign
123306,4,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,0.75,benign
123053,4,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
112789,2,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,1.0,benign
43510,2,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
134195,4,6,7,False,0,False,0,False,0,False,0,False,0,False,7,True,0,False,0,False,0,False,0,False,0,False,7,0,0,0,1.75,benign
49111,3,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
141611,4,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.5,benign
55177,4,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
161856,8,6,8,False,0,False,0,False,0,False,0,False,0,False,8,True,0,False,0,False,0,False,0,False,0,False,8,0,0,0,1.0,benign
157476,8,6,7,False,0,False,0,False,0,False,0,False,0,False,7,True,0,False,0,False,0,False,0,False,0,False,7,0,0,0,0.875,benign
124863,2,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,1.5,benign
123980,2,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.5,benign
141083,4,6,17,False,0,False,0,False,0,False,0,False,0,False,17,True,0,False,0,False,0,False,0,False,0,False,17,0,0,0,4.25,benign
136724,3,6,16,False,0,False,0,False,0,False,0,False,0,False,16,True,0,False,0,False,0,False,0,False,0,False,16,0,0,0,5.333333333333333,benign
106996,2,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.5,benign
106354,2,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
290390,19,6,33,False,0,False,0,False,0,False,0,False,0,False,33,True,0,False,0,False,0,False,0,False,0,False,33,0,0,0,1.736842105263158,benign
273628,18,6,26,False,0,False,0,False,0,False,0,False,0,False,26,True,0,False,0,False,0,False,0,False,0,False,26,0,0,0,1.4444444444444444,benign
103003,1,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,3.0,benign
103596,1,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,3.0,benign
153388,7,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,0.42857142857142855,benign
147006,5,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
146072,4,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.5,benign
123128,2,6,4,False,0,False,0,False,0,False,0,False,0,False,4,True,0,False,0,False,0,False,0,False,0,False,4,0,0,0,2.0,benign
121837,2,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,1.0,benign
204694,8,6,14,False,0,False,0,False,0,False,0,False,0,False,14,True,0,False,0,False,0,False,0,False,0,False,14,0,0,0,1.75,benign
202814,8,6,13,False,0,False,0,False,0,False,0,False,0,False,13,True,0,False,0,False,0,False,0,False,0,False,13,0,0,0,1.625,benign
112471,2,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,1.0,benign
111458,2,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
112134,2,6,5,False,0,False,0,False,0,False,0,False,0,False,5,True,0,False,0,False,0,False,0,False,0,False,5,0,0,0,2.5,benign
44077,2,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
274257,20,6,44,False,0,False,0,False,0,False,0,False,0,False,44,True,0,False,0,False,0,False,0,False,0,False,44,0,0,0,2.2,benign
275118,20,6,40,False,0,False,0,False,0,False,0,False,0,False,40,True,0,False,0,False,0,False,0,False,0,False,40,0,0,0,2.0,benign
123851,4,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,0.75,benign
123398,4,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,0.75,benign
127361,2,6,6,False,0,False,0,False,0,False,0,False,0,False,6,True,0,False,0,False,0,False,0,False,0,False,6,0,0,0,3.0,benign
126187,2,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,1.5,benign
254031,21,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.09523809523809523,benign
206321,10,6,12,False,0,False,0,False,0,False,0,False,0,False,12,True,0,False,0,False,0,False,0,False,0,False,12,0,0,0,1.2,benign
44240,3,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
45529,3,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
337788,24,6,13,False,0,False,0,False,0,False,0,False,0,False,13,True,0,False,0,False,0,False,0,False,0,False,13,0,0,0,0.5416666666666666,benign
350551,28,6,7,False,0,False,0,False,0,False,0,False,0,False,7,True,0,False,0,False,0,False,0,False,0,False,7,0,0,0,0.25,benign
365457,32,6,10,False,0,False,0,False,0,False,0,False,0,False,10,True,0,False,0,False,0,False,0,False,0,False,10,0,0,0,0.3125,benign
138093,6,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
179671,8,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
271901,25,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
148317,4,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
146037,4,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.5,benign
228515,12,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.16666666666666666,benign
133997,2,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
151701,6,6,7,False,0,False,0,False,0,False,0,False,0,False,7,True,0,False,0,False,0,False,0,False,0,False,7,0,0,0,1.1666666666666667,benign
240095,14,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.14285714285714285,benign
304225,25,6,10,False,0,False,0,False,0,False,0,False,0,False,10,True,0,False,0,False,0,False,0,False,0,False,10,0,0,0,0.4,benign
274749,23,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.043478260869565216,benign
160119,5,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,0.6,benign
300723,21,6,10,False,0,False,0,False,0,False,0,False,0,False,10,True,0,False,0,False,0,False,0,False,0,False,10,0,0,0,0.47619047619047616,benign
275468,23,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.043478260869565216,benign
260479,16,6,11,False,0,False,0,False,0,False,0,False,0,False,11,True,0,False,0,False,0,False,0,False,0,False,11,0,0,0,0.6875,benign
243216,14,6,9,False,0,False,0,False,0,False,0,False,0,False,9,True,0,False,0,False,0,False,0,False,0,False,9,0,0,0,0.6428571428571429,benign
147749,4,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.5,benign
143262,4,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,0.75,benign
310203,27,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.037037037037037035,benign
176050,9,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.1111111111111111,benign
143972,4,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.25,benign
240292,18,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.05555555555555555,benign
157311,4,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.25,benign
135235,5,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
139281,6,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.16666666666666666,benign
147167,4,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,0.75,benign
116247,2,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.5,benign
169904,8,6,20,False,0,False,0,False,0,False,0,False,0,False,20,True,0,False,0,False,0,False,0,False,0,False,20,0,0,0,2.5,benign
161768,6,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
191313,8,6,5,False,0,False,0,False,0,False,0,False,0,False,5,True,0,False,0,False,0,False,0,False,0,False,5,0,0,0,0.625,benign
189606,7,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.14285714285714285,benign
109429,2,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,1.0,benign
159112,4,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.25,benign
263850,11,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
94323,10,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
267746,12,6,21,False,0,False,0,False,0,False,0,False,0,False,21,True,0,False,0,False,0,False,0,False,0,False,21,0,0,0,1.75,benign
265368,12,6,18,False,0,False,0,False,0,False,0,False,0,False,18,True,0,False,0,False,0,False,0,False,0,False,18,0,0,0,1.5,benign
291348,14,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
251332,12,6,15,False,0,False,0,False,0,False,0,False,0,False,15,True,0,False,0,False,0,False,0,False,0,False,15,0,0,0,1.25,benign
143193,5,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.2,benign
56256,4,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
200596,12,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.08333333333333333,benign
147004,3,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.3333333333333333,benign
156364,5,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,0.6,benign
181849,7,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.2857142857142857,benign
239582,20,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.05,benign
154134,7,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.14285714285714285,benign
195398,11,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.18181818181818182,benign
163553,6,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
172106,7,6,4,False,0,False,0,False,0,False,0,False,0,False,4,True,0,False,0,False,0,False,0,False,0,False,4,0,0,0,0.5714285714285714,benign
105819,2,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,1.0,benign
149786,7,6,8,False,0,False,0,False,0,False,0,False,0,False,8,True,0,False,0,False,0,False,0,False,0,False,8,0,0,0,1.1428571428571428,benign
123893,2,6,6,False,0,False,0,False,0,False,0,False,0,False,6,True,0,False,0,False,0,False,0,False,0,False,6,0,0,0,3.0,benign
307251,23,6,15,False,0,False,0,False,0,False,0,False,0,False,15,True,0,False,0,False,0,False,0,False,0,False,15,0,0,0,0.6521739130434783,benign
209820,11,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.09090909090909091,benign
169471,5,6,5,False,0,False,0,False,0,False,0,False,0,False,5,True,0,False,0,False,0,False,0,False,0,False,5,0,0,0,1.0,benign
157342,5,6,6,False,0,False,0,False,0,False,0,False,0,False,6,True,0,False,0,False,0,False,0,False,0,False,6,0,0,0,1.2,benign
264509,19,6,27,False,0,False,0,False,0,False,0,False,0,False,27,True,0,False,0,False,0,False,0,False,0,False,27,0,0,0,1.4210526315789473,benign
46522,4,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
190252,10,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.1,benign
209295,13,6,7,False,0,False,0,False,0,False,0,False,0,False,7,True,0,False,0,False,0,False,0,False,0,False,7,0,0,0,0.5384615384615384,benign
175236,7,6,10,False,0,False,0,False,0,False,0,False,0,False,10,True,0,False,0,False,0,False,0,False,0,False,10,0,0,0,1.4285714285714286,benign
141985,6,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
72595,6,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
55658,8,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
155937,5,6,4,False,0,False,0,False,0,False,0,False,0,False,4,True,0,False,0,False,0,False,0,False,0,False,4,0,0,0,0.8,benign
169470,6,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.3333333333333333,benign
111551,13,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
156296,6,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.16666666666666666,benign
267945,17,6,7,False,0,False,0,False,0,False,0,False,0,False,7,True,0,False,0,False,0,False,0,False,0,False,7,0,0,0,0.4117647058823529,benign
118466,1,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,1.0,benign
113274,1,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
188334,10,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,0.3,benign
161295,24,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.08333333333333333,benign
138305,2,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.5,benign
179155,8,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
39038,2,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
80151,8,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
235152,12,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.16666666666666666,benign
134842,4,6,4,False,0,False,0,False,0,False,0,False,0,False,4,True,0,False,0,False,0,False,0,False,0,False,4,0,0,0,1.0,benign
54217,4,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
60183,5,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
146457,3,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.6666666666666666,benign
152098,5,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.2,benign
167161,6,6,4,False,0,False,0,False,0,False,0,False,0,False,4,True,0,False,0,False,0,False,0,False,0,False,4,0,0,0,0.6666666666666666,benign
161647,6,6,4,False,0,False,0,False,0,False,0,False,0,False,4,True,0,False,0,False,0,False,0,False,0,False,4,0,0,0,0.6666666666666666,benign
162870,6,6,4,False,0,False,0,False,0,False,0,False,0,False,4,True,0,False,0,False,0,False,0,False,0,False,4,0,0,0,0.6666666666666666,benign
66840,6,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
247009,16,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,0.1875,benign
330380,20,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
165321,7,6,8,False,0,False,0,False,0,False,0,False,0,False,8,True,0,False,0,False,0,False,0,False,0,False,8,0,0,0,1.1428571428571428,benign
178172,8,6,10,False,0,False,0,False,0,False,0,False,0,False,10,True,0,False,0,False,0,False,0,False,0,False,10,0,0,0,1.25,benign
26376,3,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
156978,6,6,7,False,0,False,0,False,0,False,0,False,0,False,7,True,0,False,0,False,0,False,0,False,0,False,7,0,0,0,1.1666666666666667,benign
171998,6,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,0.5,benign
61803,4,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
155691,5,6,5,False,0,False,0,False,0,False,0,False,0,False,5,True,0,False,0,False,0,False,0,False,0,False,5,0,0,0,1.0,benign
150394,4,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
153744,4,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
177463,6,6,7,False,0,False,0,False,0,False,0,False,0,False,7,True,0,False,0,False,0,False,0,False,0,False,7,0,0,0,1.1666666666666667,benign
129387,3,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.6666666666666666,benign
160276,5,6,3,False,0,False,0,False,0,False,0,False,0,False,3,True,0,False,0,False,0,False,0,False,0,False,3,0,0,0,0.6,benign
141384,3,6,4,False,0,False,0,False,0,False,0,False,0,False,4,True,0,False,0,False,0,False,0,False,0,False,4,0,0,0,1.3333333333333333,benign
141336,3,6,4,False,0,False,0,False,0,False,0,False,0,False,4,True,0,False,0,False,0,False,0,False,0,False,4,0,0,0,1.3333333333333333,benign
63944,7,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
161091,5,6,6,False,0,False,0,False,0,False,0,False,0,False,6,True,0,False,0,False,0,False,0,False,0,False,6,0,0,0,1.2,benign
130173,2,6,11,False,0,False,0,False,0,False,0,False,0,False,11,True,0,False,0,False,0,False,0,False,0,False,11,0,0,0,5.5,benign
159612,4,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
275857,14,8,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
254451,16,6,4,False,0,False,0,False,0,False,0,False,0,False,4,True,0,False,0,False,0,False,0,False,0,False,4,0,0,0,0.25,benign
46374,3,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
194127,10,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
193326,11,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.09090909090909091,benign
156127,4,6,1,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,1,0,0,0,0.25,benign
64180,4,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
151572,5,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
188145,10,6,2,False,0,False,0,False,0,False,0,False,0,False,2,True,0,False,0,False,0,False,0,False,0,False,2,0,0,0,0.2,benign
37657,4,6,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0,0,0.0,benign
